vecFilename: /VAF/src/cpp/test/ecapatdnn_0103_a.bin
Number of lines in /VAF/src/cpp/test/ecapatdnn_0103_a.txt: 112963
11002_1667374173307183ECAPATDNN,11007_1667441674236263ECAPATDNN,0.954148
11002_1667374173307183ECAPATDNN,11007_1667441870184661ECAPATDNN,0.945315
11002_1667374173307183ECAPATDNN,11007_1667553570342275ECAPATDNN,0.926804
11002_1667374173307183ECAPATDNN,11008_1649642383033994ECAPATDNN,0.912842
11002_1667374173307183ECAPATDNN,11008_1667265622151830ECAPATDNN,0.983518
11002_1667374173307183ECAPATDNN,11008_1667267140364342ECAPATDNN,0.986612
11002_1667374173307183ECAPATDNN,11008_1667267917800349ECAPATDNN,0.97906
11002_1667374173307183ECAPATDNN,11008_1667268519560023ECAPATDNN,0.925018
11002_1667374173307183ECAPATDNN,11008_1667268589425120ECAPATDNN,0.913616
11002_1667374173307183ECAPATDNN,11008_1667269403823144ECAPATDNN,0.982774
11002_1667374173307183ECAPATDNN,11008_1667269988602158ECAPATDNN,0.922476
11002_1667374173307183ECAPATDNN,11008_1667270419987273ECAPATDNN,0.9904
11002_1667374173307183ECAPATDNN,11008_1667636793755594ECAPATDNN,0.975309
11002_1667374173307183ECAPATDNN,11010_1667539745965823ECAPATDNN,0.963862
11002_1667374173307183ECAPATDNN,11010_1667539793181610ECAPATDNN,0.943022
11002_1667374173307183ECAPATDNN,11010_1667544181678414ECAPATDNN,0.967575
11002_1667374173307183ECAPATDNN,11010_1667548123122263ECAPATDNN,0.953681
11002_1667374173307183ECAPATDNN,11010_1667548476659152ECAPATDNN,0.986776
11002_1667374173307183ECAPATDNN,11010_1667549185232123ECAPATDNN,0.98417
11002_1667374173307183ECAPATDNN,11010_1667549632906571ECAPATDNN,0.970459
11002_1667375370848090ECAPATDNN,11002_1667376689807924ECAPATDNN,0.903311
11002_1667375370848090ECAPATDNN,11002_1667377085370744ECAPATDNN,0.900567
11002_1667375370848090ECAPATDNN,11008_1667265693212175ECAPATDNN,0.917284
11002_1667375370848090ECAPATDNN,11008_1667266767799064ECAPATDNN,0.912048
11002_1667375370848090ECAPATDNN,11008_1667269633209200ECAPATDNN,0.933893
11002_1667375370848090ECAPATDNN,11008_1667270347208381ECAPATDNN,0.921794
11002_1667375370848090ECAPATDNN,11008_1667639642963806ECAPATDNN,0.916932
11002_1667375370848090ECAPATDNN,11010_1667549150227804ECAPATDNN,0.900411
11002_1667376050968846ECAPATDNN,11007_1667374779948012ECAPATDNN,0.9604
11002_1667376689807924ECAPATDNN,11002_1667377085370744ECAPATDNN,0.992797
11002_1667376689807924ECAPATDNN,11008_1667265693212175ECAPATDNN,0.972293
11002_1667376689807924ECAPATDNN,11008_1667266767799064ECAPATDNN,0.977945
11002_1667376689807924ECAPATDNN,11008_1667270347208381ECAPATDNN,0.984134
11002_1667376689807924ECAPATDNN,11008_1667639642963806ECAPATDNN,0.981475
11002_1667376689807924ECAPATDNN,11010_1667549150227804ECAPATDNN,0.991808
11002_1667377008508131ECAPATDNN,11002_1667377149365698ECAPATDNN,0.916546
11002_1667377008508131ECAPATDNN,11002_1667377533145961ECAPATDNN,0.983042
11002_1667377008508131ECAPATDNN,11004_1657002026613823ECAPATDNN,0.980963
11002_1667377008508131ECAPATDNN,11005_1667376222243989ECAPATDNN,0.900558
11002_1667377008508131ECAPATDNN,11005_1671689439648454ECAPATDNN,0.910528
11002_1667377008508131ECAPATDNN,11006_1667629174723011ECAPATDNN,0.915218
11002_1667377008508131ECAPATDNN,11007_1667374573169692ECAPATDNN,0.910985
11002_1667377008508131ECAPATDNN,11007_1667377069698396ECAPATDNN,0.907365
11002_1667377008508131ECAPATDNN,11007_1667378559306388ECAPATDNN,0.975933
11002_1667377008508131ECAPATDNN,11007_1667441674236263ECAPATDNN,0.900727
11002_1667377008508131ECAPATDNN,11008_1667265622151830ECAPATDNN,0.918646
11002_1667377008508131ECAPATDNN,11008_1667267140364342ECAPATDNN,0.917829
11002_1667377008508131ECAPATDNN,11008_1667267917800349ECAPATDNN,0.917931
11002_1667377008508131ECAPATDNN,11008_1667268519560023ECAPATDNN,0.986127
11002_1667377008508131ECAPATDNN,11008_1667268589425120ECAPATDNN,0.986043
11002_1667377008508131ECAPATDNN,11008_1667269403823144ECAPATDNN,0.913736
11002_1667377008508131ECAPATDNN,11008_1667269988602158ECAPATDNN,0.988848
11002_1667377008508131ECAPATDNN,11008_1667270419987273ECAPATDNN,0.914531
11002_1667377008508131ECAPATDNN,11008_1667636793755594ECAPATDNN,0.910121
11002_1667377008508131ECAPATDNN,11010_1667544181678414ECAPATDNN,0.910384
11002_1667377008508131ECAPATDNN,11010_1667548123122263ECAPATDNN,0.902921
11002_1667377008508131ECAPATDNN,11010_1667548476659152ECAPATDNN,0.918278
11002_1667377008508131ECAPATDNN,11010_1667549185232123ECAPATDNN,0.919032
11002_1667377008508131ECAPATDNN,11010_1667549632906571ECAPATDNN,0.903173
11002_1667377085370744ECAPATDNN,11008_1667265693212175ECAPATDNN,0.96645
11002_1667377085370744ECAPATDNN,11008_1667266767799064ECAPATDNN,0.973288
